Unnamed: 0,Time,Open,High,Low,Close,volume,spread,real_volume,sma_20,sma_200,bearish_cross,bullish_cross,engulfing,bullish_engulfing,bearish_engulfing
5500,2023-03-13 03:54:00,1.06695,1.06703,1.06672,1.06681,255,18,0,1.0676229999999995,1.0666154999999995,False,True,0,False,False
5501,2023-03-13 03:57:00,1.06677,1.06683,1.0663,1.06676,237,16,0,1.0675564999999994,1.0666203499999998,False,True,0,False,False
5502,2023-03-13 04:00:00,1.06675,1.06718,1.06671,1.067,212,17,0,1.0674869999999994,1.0666246,False,True,100,True,False
5503,2023-03-13 04:03:00,1.06704,1.06741,1.06702,1.06732,197,17,0,1.0674389999999991,1.0666312999999998,False,True,0,False,False
5504,2023-03-13 04:06:00,1.06733,1.06754,1.06722,1.06744,219,17,0,1.0674064999999993,1.06663735,False,True,0,False,False
5505,2023-03-13 04:09:00,1.06746,1.06758,1.06728,1.06729,164,17,0,1.0673784999999991,1.0666432499999998,False,True,-100,False,True
5506,2023-03-13 04:12:00,1.06728,1.06781,1.06725,1.06769,187,17,0,1.0673774999999992,1.06665105,False,True,100,True,False
5507,2023-03-13 04:15:00,1.06769,1.06791,1.06761,1.06773,156,17,0,1.0673484999999991,1.06665955,False,True,0,False,False
5508,2023-03-13 04:18:00,1.06772,1.06814,1.06767,1.06807,258,16,0,1.0673534999999992,1.06666995,False,True,0,False,False
5509,2023-03-13 04:21:00,1.06807,1.06905,1.06804,1.06898,365,16,0,1.067424499999999,1.0666844,False,True,0,False,False
5510,2023-03-13 04:24:00,1.069,1.06921,1.06877,1.06911,359,16,0,1.0674929999999991,1.06670075,False,True,0,False,False
5511,2023-03-13 04:27:00,1.06915,1.06988,1.06915,1.06966,369,16,0,1.0675914999999991,1.06671815,False,True,0,False,False
5512,2023-03-13 04:30:00,1.06967,1.07149,1.06966,1.07144,479,16,0,1.067794499999999,1.0667447,False,True,0,False,False
5513,2023-03-13 04:33:00,1.07143,1.07173,1.07104,1.07128,426,17,0,1.068000999999999,1.0667716,False,True,0,False,False
