Unnamed: 0,Time,Open,High,Low,Close,volume,spread,real_volume,sma_20,sma_200,bearish_cross,bullish_cross,engulfing,bullish_engulfing,bearish_engulfing
38500,2023-06-15 22:57:00,1.09458,1.09482,1.09457,1.09469,135,16,0,1.0947425000000035,1.0901646999999988,False,True,0,False,False
38501,2023-06-15 23:00:00,1.09467,1.09482,1.09465,1.09481,85,16,0,1.0947430000000034,1.090215499999999,False,True,0,False,False
38502,2023-06-15 23:03:00,1.0948,1.09483,1.09466,1.09468,59,16,0,1.0947375000000037,1.090265949999999,False,True,0,False,False
38503,2023-06-15 23:06:00,1.09468,1.09469,1.09464,1.09468,58,16,0,1.0947345000000035,1.090318849999999,False,True,0,False,False
38504,2023-06-15 23:09:00,1.09465,1.09467,1.09464,1.09466,24,16,0,1.0947305000000034,1.090372399999999,False,True,0,False,False
38505,2023-06-15 23:12:00,1.09467,1.0947,1.09465,1.09466,14,16,0,1.0947145000000034,1.090425999999999,False,True,0,False,False
38506,2023-06-15 23:15:00,1.09469,1.09475,1.09466,1.09473,31,16,0,1.0946990000000034,1.090480449999999,False,True,0,False,False
38507,2023-06-15 23:18:00,1.09473,1.09475,1.0947,1.09472,24,16,0,1.0946900000000033,1.0905362499999989,False,True,0,False,False
38508,2023-06-15 23:21:00,1.0947,1.0947,1.09465,1.09466,26,16,0,1.0946830000000034,1.0905917999999988,False,True,0,False,False
38509,2023-06-15 23:24:00,1.09467,1.09469,1.09465,1.09469,14,17,0,1.0946765000000034,1.090647249999999,False,True,0,False,False
38510,2023-06-15 23:27:00,1.09468,1.0947,1.09466,1.0947,44,16,0,1.0946715000000036,1.090701599999999,False,True,0,False,False
38511,2023-06-15 23:30:00,1.09469,1.09472,1.09467,1.09468,25,16,0,1.0946665000000035,1.090755699999999,False,True,0,False,False
38512,2023-06-15 23:33:00,1.09469,1.0947,1.09463,1.09466,46,16,0,1.0946645000000037,1.090807049999999,False,True,0,False,False
38513,2023-06-15 23:36:00,1.09466,1.09467,1.09456,1.09456,26,16,0,1.0946590000000036,1.090858599999999,False,True,0,False,False
38514,2023-06-15 23:39:00,1.09455,1.0946,1.09455,1.0946,14,17,0,1.0946530000000037,1.090911199999999,False,True,0,False,False
38515,2023-06-15 23:42:00,1.09459,1.09466,1.09456,1.09457,40,18,0,1.0946595000000037,1.0909637499999991,False,True,0,False,False
38516,2023-06-15 23:45:00,1.09456,1.09457,1.09449,1.09452,35,19,0,1.0946605000000038,1.091015899999999,False,True,0,False,False
38517,2023-06-15 23:48:00,1.09453,1.09462,1.09449,1.09455,57,17,0,1.0946580000000037,1.091068449999999,False,True,0,False,False
38518,2023-06-15 23:51:00,1.09454,1.09455,1.09447,1.0945,57,19,0,1.0946450000000036,1.091120399999999,False,True,0,False,False
38519,2023-06-15 23:54:00,1.09449,1.09453,1.09445,1.09447,44,18,0,1.0946395000000035,1.091171299999999,False,True,0,False,False
38520,2023-06-15 23:57:00,1.09445,1.09447,1.09437,1.09441,51,19,0,1.0946255000000036,1.0912226999999992,False,True,0,False,False
38521,2023-06-16 00:00:00,1.09402,1.09417,1.09402,1.09415,5,47,0,1.0945925000000036,1.0912732499999993,False,True,0,False,False
38522,2023-06-16 00:03:00,1.09426,1.09426,1.09405,1.09415,7,48,0,1.0945660000000037,1.091324249999999,False,True,0,False,False
38523,2023-06-16 00:06:00,1.09413,1.09415,1.09413,1.09415,4,59,0,1.0945395000000036,1.0913764999999995,False,True,0,False,False
38524,2023-06-16 00:09:00,1.09415,1.09427,1.09415,1.09421,10,41,0,1.0945170000000035,1.0914298999999996,False,True,0,False,False
38525,2023-06-16 00:12:00,1.09422,1.09422,1.09414,1.09414,4,43,0,1.0944910000000034,1.0914837499999996,False,True,-100,False,True
38526,2023-06-16 00:15:00,1.09424,1.09424,1.09414,1.09414,4,50,0,1.0944615000000035,1.0915383999999997,False,True,0,False,False
38527,2023-06-16 00:18:00,1.09414,1.09414,1.09413,1.09413,4,52,0,1.0944320000000034,1.0915926499999995,False,True,0,False,False
38528,2023-06-16 00:21:00,1.09414,1.09414,1.09413,1.09413,3,53,0,1.0944055000000037,1.0916465999999998,False,True,0,False,False
38529,2023-06-16 00:24:00,1.09414,1.09416,1.09405,1.09406,30,29,0,1.0943740000000033,1.0917002999999998,False,True,0,False,False
38530,2023-06-16 00:27:00,1.09406,1.0941,1.09406,1.09406,10,36,0,1.0943420000000033,1.0917540499999998,False,True,0,False,False
38531,2023-06-16 00:30:00,1.09407,1.09411,1.09406,1.09411,12,32,0,1.0943135000000033,1.0918108999999998,False,True,0,False,False
38532,2023-06-16 00:33:00,1.09409,1.09411,1.09409,1.09411,14,31,0,1.0942860000000034,1.0918674,False,True,0,False,False
38533,2023-06-16 00:36:00,1.09409,1.09412,1.09409,1.0941,8,32,0,1.094263000000003,1.09192395,False,True,0,False,False
38534,2023-06-16 00:39:00,1.0941,1.09414,1.0941,1.09412,14,34,0,1.0942390000000033,1.0919820999999998,False,True,0,False,False
38535,2023-06-16 00:42:00,1.09412,1.09414,1.09412,1.09413,9,34,0,1.094217000000003,1.0920404,False,True,0,False,False
38536,2023-06-16 00:45:00,1.09411,1.09415,1.09411,1.09414,27,29,0,1.0941980000000031,1.09209715,False,True,0,False,False
38537,2023-06-16 00:48:00,1.09414,1.09416,1.09413,1.09415,11,29,0,1.0941780000000034,1.09215595,False,True,0,False,False
38538,2023-06-16 00:51:00,1.09414,1.09415,1.09411,1.09415,13,29,0,1.0941605000000032,1.0922160500000002,False,True,0,False,False
38539,2023-06-16 00:54:00,1.09412,1.09419,1.09412,1.09414,12,25,0,1.0941440000000031,1.0922777500000005,False,True,0,False,False
38540,2023-06-16 00:57:00,1.09414,1.09415,1.09405,1.09405,15,29,0,1.0941260000000033,1.0923395000000002,False,True,0,False,False
38541,2023-06-16 01:00:00,1.09437,1.09453,1.0943,1.09447,110,18,0,1.0941420000000033,1.0924040500000003,False,True,0,False,False
38542,2023-06-16 01:03:00,1.09446,1.09448,1.09442,1.09444,39,22,0,1.0941565000000033,1.0924676000000002,False,True,0,False,False
38543,2023-06-16 01:06:00,1.09444,1.09458,1.09444,1.09454,37,22,0,1.0941760000000031,1.09253155,False,True,0,False,False
38544,2023-06-16 01:09:00,1.09453,1.09466,1.09453,1.09466,23,22,0,1.0941985000000032,1.0925940500000002,False,True,0,False,False
38545,2023-06-16 01:12:00,1.09462,1.09471,1.09461,1.09463,27,18,0,1.0942230000000033,1.0926535500000003,False,True,0,False,False
38546,2023-06-16 01:15:00,1.09464,1.09471,1.09463,1.09464,55,19,0,1.0942480000000032,1.0927056000000004,False,True,0,False,False
38547,2023-06-16 01:18:00,1.09464,1.09467,1.09461,1.09467,16,19,0,1.0942750000000032,1.0927586500000004,False,True,0,False,False
38548,2023-06-16 01:21:00,1.09467,1.09468,1.09462,1.09464,11,19,0,1.0943005000000032,1.0928095000000004,False,True,0,False,False
38549,2023-06-16 01:24:00,1.09465,1.09467,1.09464,1.09465,11,18,0,1.0943300000000034,1.0928587000000003,False,True,0,False,False
38550,2023-06-16 01:27:00,1.09465,1.09465,1.09452,1.09452,13,19,0,1.0943530000000032,1.0929071500000005,False,True,0,False,False
