Unnamed: 0,Time,Open,High,Low,Close,volume,spread,real_volume,sma_20,sma_200,bearish_cross,bullish_cross,engulfing,bullish_engulfing,bearish_engulfing
88000,2023-11-08 02:00:00,1.06947,1.06948,1.06931,1.06932,76,16,0,1.0695694999999938,1.0688639999999974,False,True,0,False,False
88001,2023-11-08 02:03:00,1.06933,1.06944,1.06932,1.06941,41,16,0,1.069552499999994,1.0688754499999975,False,True,0,False,False
88002,2023-11-08 02:06:00,1.0694,1.06947,1.06939,1.06943,58,16,0,1.069538999999994,1.0688876999999974,False,True,0,False,False
88003,2023-11-08 02:09:00,1.06944,1.06946,1.06937,1.06943,42,18,0,1.069527499999994,1.0689016999999976,False,True,0,False,False
88004,2023-11-08 02:12:00,1.06943,1.06956,1.06943,1.06954,43,16,0,1.069526499999994,1.0689155999999975,False,True,0,False,False
88005,2023-11-08 02:15:00,1.06956,1.06961,1.06951,1.06952,76,18,0,1.069526499999994,1.0689269999999975,False,True,0,False,False
88006,2023-11-08 02:18:00,1.06954,1.06963,1.06951,1.06961,72,17,0,1.069526999999994,1.0689400999999976,False,True,0,False,False
88007,2023-11-08 02:21:00,1.06962,1.06968,1.06959,1.06966,57,17,0,1.069530999999994,1.0689534999999977,False,True,0,False,False
88008,2023-11-08 02:24:00,1.06966,1.06968,1.06961,1.06965,43,18,0,1.069536999999994,1.0689673999999976,False,True,0,False,False
88009,2023-11-08 02:27:00,1.06965,1.06967,1.06963,1.06967,28,16,0,1.069546999999994,1.0689811499999975,False,True,0,False,False
88010,2023-11-08 02:30:00,1.06966,1.06968,1.06951,1.06951,41,17,0,1.069548499999994,1.0689958499999976,False,True,0,False,False
88011,2023-11-08 02:33:00,1.06951,1.06957,1.06946,1.06946,32,17,0,1.0695434999999942,1.0690098999999975,False,True,0,False,False
88012,2023-11-08 02:36:00,1.06946,1.06949,1.06933,1.06933,33,16,0,1.069528499999994,1.0690247499999976,False,True,0,False,False
88013,2023-11-08 02:39:00,1.06933,1.06933,1.06908,1.06908,52,16,0,1.069500999999994,1.0690362499999977,False,True,0,False,False
88014,2023-11-08 02:42:00,1.06909,1.06909,1.06901,1.06906,56,17,0,1.069472499999994,1.0690463999999975,False,True,0,False,False
88015,2023-11-08 02:45:00,1.06905,1.06924,1.06903,1.06918,50,17,0,1.069451499999994,1.0690578999999978,False,True,100,True,False
88016,2023-11-08 02:48:00,1.06918,1.0692,1.06912,1.06913,55,17,0,1.0694289999999942,1.0690691999999975,False,True,0,False,False
88017,2023-11-08 02:51:00,1.06913,1.06916,1.06893,1.06896,70,17,0,1.0693959999999942,1.0690795999999978,False,True,0,False,False
88018,2023-11-08 02:54:00,1.06897,1.06909,1.06886,1.06903,166,16,0,1.0693724999999945,1.0690875499999977,False,True,0,False,False
