Unnamed: 0,Time,Open,High,Low,Close,volume,spread,real_volume,sma_20,sma_200,bearish_cross,bullish_cross,engulfing,bullish_engulfing,bearish_engulfing
16500,2023-04-13 02:57:00,1.09968,1.09969,1.09959,1.0996,35,18,0,1.0995299999999977,1.099019249999999,False,True,0,False,False
16501,2023-04-13 03:00:00,1.0996,1.0996,1.09945,1.0995,84,16,0,1.0995334999999975,1.099027149999999,False,True,0,False,False
16502,2023-04-13 03:03:00,1.09949,1.09952,1.09925,1.09925,76,16,0,1.0995229999999976,1.099029449999999,False,True,0,False,False
16503,2023-04-13 03:06:00,1.09924,1.09924,1.0987,1.09874,99,17,0,1.0994914999999976,1.099030099999999,False,True,0,False,False
16504,2023-04-13 03:09:00,1.09873,1.09896,1.09873,1.0989,92,18,0,1.0994704999999976,1.0990302499999989,False,True,0,False,False
16505,2023-04-13 03:12:00,1.09891,1.09913,1.09889,1.09913,52,17,0,1.0994534999999976,1.099029399999999,False,True,0,False,False
16506,2023-04-13 03:15:00,1.09912,1.09914,1.099,1.09906,64,16,0,1.0994374999999976,1.0990271499999988,False,True,0,False,False
16507,2023-04-13 03:18:00,1.09906,1.09925,1.099,1.09925,67,17,0,1.099428499999998,1.099025549999999,False,True,0,False,False
16508,2023-04-13 03:21:00,1.09927,1.09943,1.09926,1.09941,43,16,0,1.099424999999998,1.099027099999999,False,True,0,False,False
16509,2023-04-13 03:24:00,1.09942,1.09947,1.09933,1.09934,36,17,0,1.0994149999999978,1.0990288499999992,False,True,0,False,False
16510,2023-04-13 03:27:00,1.09933,1.09967,1.09932,1.0996,53,17,0,1.0994209999999978,1.0990308499999992,False,True,100,True,False
16511,2023-04-13 03:30:00,1.09961,1.09969,1.09961,1.09963,36,16,0,1.0994289999999978,1.099032049999999,False,True,0,False,False
16512,2023-04-13 03:33:00,1.09964,1.09983,1.09964,1.09974,65,16,0,1.0994374999999978,1.0990365999999991,False,True,0,False,False
16513,2023-04-13 03:36:00,1.09975,1.09986,1.09973,1.09982,58,16,0,1.0994524999999975,1.0990433999999991,False,True,0,False,False
16514,2023-04-13 03:39:00,1.09983,1.09993,1.09974,1.09977,64,16,0,1.0994634999999977,1.0990478499999992,False,True,0,False,False
16515,2023-04-13 03:42:00,1.09977,1.09993,1.09975,1.09986,64,16,0,1.0994774999999977,1.099052249999999,False,True,0,False,False
16516,2023-04-13 03:45:00,1.09985,1.09985,1.09964,1.09975,92,16,0,1.0994749999999978,1.099053999999999,False,True,0,False,False
16517,2023-04-13 03:48:00,1.09976,1.09991,1.09973,1.09975,59,16,0,1.0994784999999978,1.0990557999999993,False,True,0,False,False
16518,2023-04-13 03:51:00,1.09975,1.09993,1.09965,1.09991,79,16,0,1.099484999999998,1.0990657499999992,False,True,0,False,False
16519,2023-04-13 03:54:00,1.0999,1.10042,1.09984,1.09997,278,16,0,1.099498999999998,1.0990766999999992,False,True,0,False,False
16520,2023-04-13 03:57:00,1.09999,1.10039,1.09998,1.10013,172,16,0,1.0995254999999982,1.0990896999999993,False,True,0,False,False
16521,2023-04-13 04:00:00,1.10014,1.10025,1.09973,1.09975,87,16,0,1.099537999999998,1.0990990999999992,False,True,-100,False,True
16522,2023-04-13 04:03:00,1.09975,1.09988,1.09953,1.0996,75,16,0,1.099555499999998,1.0991096999999994,False,True,0,False,False
16523,2023-04-13 04:06:00,1.09958,1.09958,1.09935,1.09955,93,16,0,1.099595999999998,1.0991217499999992,False,True,0,False,False
16524,2023-04-13 04:09:00,1.09956,1.09965,1.09952,1.0996,46,17,0,1.099630999999998,1.0991335499999997,False,True,0,False,False
16525,2023-04-13 04:12:00,1.09958,1.09958,1.09945,1.0995,41,17,0,1.099649499999998,1.0991443999999997,False,True,0,False,False
16526,2023-04-13 04:15:00,1.0995,1.09951,1.09936,1.09942,48,16,0,1.0996674999999978,1.0991536499999994,False,True,0,False,False
16527,2023-04-13 04:18:00,1.09942,1.09965,1.09939,1.09964,50,16,0,1.099686999999998,1.0991636999999994,False,True,0,False,False
16528,2023-04-13 04:21:00,1.09965,1.09973,1.09956,1.09967,65,16,0,1.099699999999998,1.0991729499999994,False,True,0,False,False
16529,2023-04-13 04:24:00,1.09967,1.09975,1.09962,1.0997,45,16,0,1.0997179999999978,1.0991828499999994,False,True,0,False,False
16530,2023-04-13 04:27:00,1.09971,1.09987,1.09971,1.09976,49,17,0,1.0997259999999978,1.0991920999999991,False,True,0,False,False
16531,2023-04-13 04:30:00,1.09975,1.10008,1.09972,1.09992,197,16,0,1.0997404999999978,1.0992026499999994,False,True,0,False,False
16532,2023-04-13 04:33:00,1.0999,1.09992,1.09971,1.09971,108,17,0,1.0997389999999978,1.0992131499999993,False,True,0,False,False
16533,2023-04-13 04:36:00,1.0997,1.0999,1.09962,1.09964,119,16,0,1.099729999999998,1.0992240499999992,False,True,0,False,False
16534,2023-04-13 04:39:00,1.09965,1.09997,1.09965,1.09986,121,16,0,1.0997344999999978,1.0992350499999992,False,True,0,False,False
16535,2023-04-13 04:42:00,1.09986,1.09988,1.09969,1.09976,112,16,0,1.0997294999999978,1.0992450499999993,False,True,0,False,False
16536,2023-04-13 04:45:00,1.09975,1.09991,1.09956,1.09973,123,16,0,1.099728499999998,1.0992521499999992,False,True,0,False,False
16537,2023-04-13 04:48:00,1.09974,1.09974,1.09944,1.09956,97,16,0,1.099718999999998,1.0992591999999992,False,True,0,False,False
16538,2023-04-13 04:51:00,1.09957,1.09964,1.0995,1.09958,74,16,0,1.0997024999999978,1.0992647999999994,False,True,0,False,False
16539,2023-04-13 04:54:00,1.09958,1.09975,1.09957,1.0997,57,16,0,1.0996889999999977,1.0992709499999993,False,True,0,False,False
16540,2023-04-13 04:57:00,1.09969,1.09969,1.09948,1.09953,87,17,0,1.0996589999999975,1.0992756999999993,False,True,0,False,False
16541,2023-04-13 05:00:00,1.09951,1.09953,1.09934,1.09939,101,16,0,1.099640999999998,1.0992797499999991,False,True,0,False,False
16542,2023-04-13 05:03:00,1.0994,1.09962,1.09935,1.09961,93,17,0,1.0996414999999975,1.0992838499999993,False,True,0,False,False
16543,2023-04-13 05:06:00,1.09962,1.09971,1.09959,1.09964,66,17,0,1.0996459999999977,1.0992867999999991,False,True,0,False,False
16544,2023-04-13 05:09:00,1.09964,1.09973,1.0996,1.09961,45,17,0,1.0996464999999978,1.0992884999999994,False,True,0,False,False
16545,2023-04-13 05:12:00,1.09965,1.09973,1.09962,1.0997,57,17,0,1.0996564999999978,1.0992901999999996,False,True,0,False,False
16546,2023-04-13 05:15:00,1.09972,1.09972,1.09947,1.09956,53,16,0,1.099663499999998,1.0992913999999994,False,True,-100,False,True
16547,2023-04-13 05:18:00,1.09955,1.09956,1.0994,1.09941,60,16,0,1.0996519999999976,1.0992914999999994,False,True,0,False,False
16548,2023-04-13 05:21:00,1.09943,1.09954,1.09941,1.09946,38,16,0,1.0996414999999975,1.0992921999999994,False,True,0,False,False
16549,2023-04-13 05:24:00,1.09946,1.09963,1.0994,1.09942,52,16,0,1.0996274999999978,1.0992926999999997,False,True,0,False,False
16550,2023-04-13 05:27:00,1.0994,1.09946,1.09938,1.09941,27,16,0,1.0996099999999978,1.0992935999999995,False,True,0,False,False
16551,2023-04-13 05:30:00,1.0994,1.0995,1.09935,1.09938,72,16,0,1.0995829999999978,1.0992943999999991,False,True,0,False,False
16552,2023-04-13 05:33:00,1.09939,1.09942,1.09916,1.09928,48,16,0,1.0995614999999976,1.0992956999999994,False,True,0,False,False
16553,2023-04-13 05:36:00,1.09928,1.09959,1.09927,1.09951,72,16,0,1.0995549999999974,1.0992986499999997,False,True,0,False,False
16554,2023-04-13 05:39:00,1.0995,1.09958,1.0995,1.09955,34,17,0,1.0995394999999974,1.0993018999999995,False,True,0,False,False
16555,2023-04-13 05:42:00,1.09956,1.09959,1.09947,1.09954,26,16,0,1.0995284999999977,1.0993046499999997,False,True,0,False,False
16556,2023-04-13 05:45:00,1.09955,1.09959,1.09945,1.09946,46,16,0,1.0995149999999976,1.0993054499999997,False,True,0,False,False
16557,2023-04-13 05:48:00,1.09945,1.09954,1.09945,1.09953,37,16,0,1.0995134999999976,1.0993068999999993,False,True,0,False,False
16558,2023-04-13 05:51:00,1.09954,1.09955,1.09924,1.09933,45,16,0,1.0995009999999976,1.099307299999999,False,True,-100,False,True
16559,2023-04-13 05:54:00,1.09931,1.09937,1.09919,1.09921,34,16,0,1.0994764999999975,1.0993068499999994,False,True,0,False,False
16560,2023-04-13 05:57:00,1.0992,1.09926,1.09916,1.09919,32,16,0,1.0994594999999976,1.0993051999999992,False,True,0,False,False
16561,2023-04-13 06:00:00,1.09918,1.09924,1.09902,1.09908,67,16,0,1.0994439999999976,1.0993040999999992,False,True,0,False,False
16562,2023-04-13 06:03:00,1.09908,1.09919,1.09907,1.09917,46,16,0,1.0994219999999977,1.0993032999999992,False,True,0,False,False
16563,2023-04-13 06:06:00,1.09918,1.09918,1.09887,1.09892,52,16,0,1.0993859999999978,1.0993006999999992,False,True,-100,False,True
16564,2023-04-13 06:09:00,1.09892,1.09892,1.09846,1.09848,115,16,0,1.0993294999999976,1.099295099999999,False,True,0,False,False
16565,2023-04-13 06:12:00,1.09849,1.09865,1.09832,1.09839,100,16,0,1.0992639999999976,1.0992896499999991,True,False,0,False,False
16566,2023-04-13 06:15:00,1.09839,1.09849,1.09829,1.09847,67,16,0,1.0992094999999975,1.099283949999999,True,False,0,False,False
16567,2023-04-13 06:18:00,1.09848,1.09863,1.09848,1.09863,44,17,0,1.0991704999999976,1.099279299999999,True,False,0,False,False
16568,2023-04-13 06:21:00,1.09866,1.09872,1.09858,1.09868,50,17,0,1.0991314999999977,1.099274949999999,True,False,0,False,False
16569,2023-04-13 06:24:00,1.09869,1.09879,1.09864,1.09873,56,16,0,1.0990969999999978,1.099270349999999,True,False,0,False,False
16570,2023-04-13 06:27:00,1.09874,1.09877,1.09855,1.09859,40,17,0,1.0990559999999978,1.0992653999999988,True,False,-100,False,True
16571,2023-04-13 06:30:00,1.09858,1.09873,1.09858,1.09864,54,17,0,1.099018999999998,1.0992609499999988,True,False,0,False,False
16572,2023-04-13 06:33:00,1.09865,1.09906,1.09862,1.09898,69,16,0,1.099003999999998,1.0992583499999988,True,False,0,False,False
16573,2023-04-13 06:36:00,1.09899,1.09902,1.09884,1.09885,53,16,0,1.098970999999998,1.0992550999999988,True,False,0,False,False
16574,2023-04-13 06:39:00,1.09886,1.0989,1.09883,1.09883,22,16,0,1.0989349999999978,1.0992503999999987,True,False,0,False,False
16575,2023-04-13 06:42:00,1.09882,1.09883,1.09868,1.09872,40,18,0,1.0988939999999978,1.099245549999999,True,False,0,False,False
16576,2023-04-13 06:45:00,1.09873,1.09876,1.09867,1.09872,33,17,0,1.0988569999999978,1.0992413999999986,True,False,0,False,False
16577,2023-04-13 06:48:00,1.0987,1.09873,1.09862,1.09866,24,17,0,1.0988134999999977,1.0992364999999986,True,False,0,False,False
16578,2023-04-13 06:51:00,1.09866,1.09874,1.09863,1.09874,33,17,0,1.0987839999999978,1.0992325999999986,True,False,0,False,False
16579,2023-04-13 06:54:00,1.09874,1.09886,1.09873,1.0988,35,17,0,1.0987634999999978,1.099230499999999,True,False,0,False,False
16580,2023-04-13 06:57:00,1.09879,1.09879,1.09874,1.09875,37,18,0,1.0987414999999978,1.0992281999999989,True,False,0,False,False
16581,2023-04-13 07:00:00,1.09875,1.09884,1.09874,1.09879,49,16,0,1.0987269999999978,1.0992245999999986,True,False,0,False,False
16582,2023-04-13 07:03:00,1.0988,1.0988,1.09875,1.09878,24,17,0,1.0987074999999975,1.0992206499999986,True,False,0,False,False
16583,2023-04-13 07:06:00,1.09881,1.09902,1.0988,1.09898,28,16,0,1.098710499999998,1.0992163999999989,True,False,0,False,False
16584,2023-04-13 07:09:00,1.09899,1.09912,1.09898,1.09912,19,17,0,1.098742499999998,1.0992132999999986,True,False,0,False,False
16585,2023-04-13 07:12:00,1.09911,1.09913,1.09903,1.09908,42,17,0,1.098776999999998,1.099209599999999,True,False,0,False,False
16586,2023-04-13 07:15:00,1.09908,1.09924,1.09908,1.09909,41,18,0,1.098807999999998,1.0992055999999986,True,False,0,False,False
16587,2023-04-13 07:18:00,1.09908,1.09911,1.09902,1.09903,20,17,0,1.098827999999998,1.0992016499999986,True,False,0,False,False
16588,2023-04-13 07:21:00,1.09902,1.09908,1.09901,1.09904,46,17,0,1.0988459999999978,1.0991985499999988,True,False,0,False,False
16589,2023-04-13 07:24:00,1.09903,1.09914,1.09903,1.09913,24,17,0,1.098865999999998,1.0991966499999988,True,False,0,False,False
16590,2023-04-13 07:27:00,1.09912,1.09913,1.09898,1.09903,45,16,0,1.0988879999999976,1.0991967999999988,True,False,0,False,False
16591,2023-04-13 07:30:00,1.09904,1.09905,1.09889,1.0989,36,17,0,1.0989009999999977,1.0991959499999986,True,False,0,False,False
16592,2023-04-13 07:33:00,1.09889,1.09889,1.09877,1.09878,23,17,0,1.0988909999999978,1.0991947499999986,True,False,0,False,False
16593,2023-04-13 07:36:00,1.09879,1.09893,1.09879,1.09891,24,17,0,1.0988939999999978,1.0991923999999986,True,False,0,False,False
16594,2023-04-13 07:39:00,1.09893,1.09904,1.09893,1.09904,26,17,0,1.0989044999999975,1.0991901499999983,True,False,0,False,False
16595,2023-04-13 07:42:00,1.09907,1.09907,1.09886,1.09886,41,17,0,1.0989114999999976,1.0991871999999987,True,False,-100,False,True
16596,2023-04-13 07:45:00,1.09888,1.09895,1.09885,1.09891,28,17,0,1.0989209999999976,1.0991855999999989,True,False,0,False,False
16597,2023-04-13 07:48:00,1.09893,1.09894,1.09886,1.09889,19,16,0,1.098932499999998,1.0991847999999986,True,False,0,False,False
16598,2023-04-13 07:51:00,1.09888,1.09889,1.0988,1.09889,28,16,0,1.0989399999999978,1.0991830499999986,True,False,0,False,False
16599,2023-04-13 07:54:00,1.09888,1.09897,1.09885,1.09886,32,16,0,1.0989429999999978,1.0991803999999987,True,False,0,False,False
16600,2023-04-13 07:57:00,1.09886,1.0989,1.09872,1.0989,47,16,0,1.0989504999999975,1.0991779999999989,True,False,0,False,False
